시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자,acc_cnt,sch_cnt,child_cnt,old_cnt,bus_cnt,apar_rd_cnt,apar_rd_fam,apar_ad_cnt,apar_ad_fam,cctv_cnt
대전광역시,동구,대전로,,대전광역시동구대성동195-14,1180,1,N,N,36.29622293,127.4601081,1,4.3,4.3,N,,,,,Y,Y,Y,Y,대전광역시,042-120,2023-01-05,62,2,1,0,4,17,10945,3,2282,0.0
대전광역시,동구,회남로,,대전광역시동구신촌동산17-4,1265,1,N,N,36.3722932,127.5100283,2,8.5,10.3,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,0,0,0,0,2,0,0,0,0,0.0
대전광역시,동구,회남로,,대전광역시동구주촌동산13-1,1266,1,N,N,36.39706517,127.5319926,2,7.7,4.6,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,0,0,0,0,2,0,0,0,0,0.0
대전광역시,동구,비래서로42번길,,대전광역시동구비래동666,1289,1,N,Y,36.35214887,127.4480239,1,4.0,7.6,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,12,4,3,3,0,0,0,0,0,0.0
대전광역시,동구,대전로,,대전광역시동구대성동152,1623,1,N,N,36.29921171,127.4583956,2,4.0,7.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,15,2,2,0,2,17,10945,3,2282,0.0
대전광역시,동구,대전로,,대전광역시동구천동68-4,1624,1,N,N,36.30965707,127.4491393,5,6.4,7.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,23,4,5,1,3,17,10945,3,2669,0.0
대전광역시,동구,우암로,,대전광역시동구성남동440-3,1917,1,N,Y,36.33972294,127.4339455,6,6.7,19.3,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,28,11,5,4,2,6,2783,4,2536,0.0
대전광역시,동구,중앙로,,대전광역시동구소제동291-24,1918,1,N,Y,36.332502,127.4369961,1,1.8,2.2,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,40,11,2,3,6,5,2566,0,0,0.0
대전광역시,동구,새둑길,,대전광역시동구삼성동293-94,1919,1,N,Y,36.33450307,127.436605,2,4.0,7.8,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,4,9,2,2,2,0,0,4,1929,0.0
대전광역시,동구,열두칸1길,,대전광역시동구정동234-55,1920,99,Y,N,36.33018241,127.4370616,4,4.4,17.8,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,2,9,1,3,0,0,0,0,0,0.0
대전광역시,동구,계족로,,대전광역시동구소제동303-1,1921,1,Y,N,36.3334357,127.4396911,6,7.7,21.8,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,48,11,5,5,4,18,14117,0,0,0.0
대전광역시,동구,중앙로,,대전광역시동구소제동293-89,1922,1,N,N,36.33240071,127.4366086,2,4.1,9.3,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,98,11,1,3,5,5,2566,0,0,0.0
대전광역시,동구,중앙로,,대전광역시동구소제동303-1,1923,1,Y,N,36.33358339,127.4394288,10,7.3,20.1,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,47,12,4,5,4,5,2566,0,0,0.0
대전광역시,동구,계족로,,대전광역시동구성남동305-10,1924,1,N,Y,36.33652605,127.4386891,2,4.3,12.3,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,2,10,3,8,3,18,14117,4,2536,0.0
대전광역시,동구,한솔길,,대전광역시동구성남동55-7,1925,1,N,Y,36.33934266,127.4367404,1,3.9,5.7,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,10,9,6,5,1,0,0,4,2536,1.0
대전광역시,동구,소랑2길,,대전광역시동구삼성동80-28,1926,1,N,Y,36.33774348,127.4354564,2,4.1,5.3,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,3,10,4,5,0,0,0,4,1929,0.0
대전광역시,동구,가양로,,대전광역시동구성남동598-14,1927,1,Y,N,36.33977374,127.4397316,6,6.2,26.4,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,16,9,6,8,0,0,0,4,2536,0.0
대전광역시,동구,새둑길,,대전광역시동구삼성동299-514,1928,1,N,N,36.33520797,127.4364744,2,6.0,6.8,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,2,9,2,3,0,0,0,4,1929,0.0
대전광역시,동구,철갑길,,대전광역시동구삼성동299-53,1929,1,N,Y,36.33542177,127.4390294,1,4.2,7.6,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,12,10,3,7,2,0,0,4,1929,1.0
대전광역시,동구,계족로,,대전광역시동구삼성동299-53,1930,1,N,N,36.33536298,127.4392202,8,8.3,21.2,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,12,10,3,7,2,18,14117,4,1929,1.0
대전광역시,동구,옥천로,,대전광역시동구신흥동609-7,1931,1,N,Y,36.31999506,127.447576,1,4.2,10.3,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,29,5,6,1,0,3,3635,4,4290,0.0
대전광역시,동구,대전로542번길,,대전광역시동구천동532,1932,1,N,N,36.31377469,127.4456679,4,6.7,12.0,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,1,2,2,0,2,3,2669,3,2669,0.0
대전광역시,동구,대전로542번길,,대전광역시동구신흥동537,1933,1,N,Y,36.31628259,127.4476345,1,4.2,5.8,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,9,2,4,1,0,3,2669,4,4290,0.0
대전광역시,동구,광명길,,대전광역시동구대동500-27,1934,1,N,N,36.32608779,127.4478034,1,4.0,10.5,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,3,8,5,1,3,0,0,3,2039,0.0
대전광역시,동구,계족로140번길,,대전광역시동구대동528-1,1935,1,N,N,36.32613871,127.4476439,4,8.4,11.3,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,2,8,5,1,3,1,767,3,2039,0.0
대전광역시,동구,대동초등5길,,대전광역시동구대동353-10,1936,1,N,Y,36.32527515,127.4476049,1,4.1,3.3,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,5,7,6,1,2,0,0,3,2039,0.0
대전광역시,동구,대동초등5길,,대전광역시동구대동360,1937,1,N,Y,36.32534051,127.4476196,1,4.0,3.3,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,4,7,6,1,2,0,0,3,2039,0.0
대전광역시,동구,대동초등5길,,대전광역시동구대동360,1938,1,N,Y,36.32534084,127.447554,1,4.2,3.6,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,3,7,6,1,2,0,0,3,2039,0.0
대전광역시,동구,대동초등2길,,대전광역시동구대동356,1939,1,N,Y,36.32561449,127.4453354,1,4.2,9.8,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,2,6,4,2,2,0,0,3,2039,2.0
대전광역시,동구,대동초등3길,,대전광역시동구대동360,1940,1,N,Y,36.32521597,127.4461831,1,3.2,4.3,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,6,7,4,2,3,0,0,3,2039,1.0
대전광역시,동구,대전로542번길,,대전광역시동구효동533,1941,1,Y,N,36.31536412,127.4451173,4,6.5,11.7,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,17,2,2,0,3,3,2669,1,1056,2.0
대전광역시,동구,대전로542번길,,대전광역시동구신흥동533,1942,1,N,N,36.31589374,127.4464632,4,4.0,15.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,8,2,4,1,0,3,2669,4,4290,0.0
대전광역시,동구,대종로,,대전광역시동구옥계동51-1,1944,1,N,N,36.29863504,127.4547375,6,8.5,21.1,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,2,2,0,2,6,2423,0,0,0.0
대전광역시,동구,대전로542번길,,대전광역시동구천동535,1945,1,N,Y,36.31626836,127.4477802,3,4.0,6.7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,9,2,4,1,0,3,2669,3,2669,0.0
대전광역시,동구,대전로542번길,,대전광역시동구천동529,1946,1,N,Y,36.31562692,127.4461959,2,3.2,7.8,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,9,2,4,0,2,3,2669,3,2669,0.0
대전광역시,동구,대전로542번길,,대전광역시동구신흥동535,1947,1,N,N,36.31589724,127.4466807,3,5.9,6.6,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,8,2,4,1,0,3,2669,4,4290,0.0
대전광역시,동구,대전로542번길,,대전광역시동구효동529,1948,1,N,Y,36.31550629,127.4458288,1,3.1,5.4,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,15,2,3,0,2,3,2669,1,1056,1.0
대전광역시,동구,대전로542번길,,대전광역시동구신흥동533,1949,1,N,Y,36.31564625,127.4460029,4,6.4,9.5,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,8,2,3,0,2,3,2669,4,4290,1.0
대전광역시,동구,옻밭4길,,대전광역시동구대동6,1950,1,N,Y,36.32328435,127.4456667,1,5.0,11.2,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,14,6,5,1,2,0,0,3,2039,0.0
대전광역시,동구,대동초등1길,,대전광역시동구대동200-10,1951,1,N,Y,36.32417832,127.446127,1,4.6,10.6,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,39,7,5,2,2,0,0,3,2039,0.0
대전광역시,동구,대동천우안1길,,대전광역시동구신흥동202-4,1952,1,N,N,36.32122013,127.4460871,1,2.3,3.9,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,11,5,5,1,2,0,0,4,4290,0.0
대전광역시,동구,옥천로,,대전광역시동구신흥동26-1,1953,1,N,Y,36.3208997,127.4455283,2,4.1,8.5,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,23,4,5,1,3,3,3635,4,4290,0.0
대전광역시,동구,옻밭2길,,대전광역시동구신흥동6,1954,1,N,Y,36.32255471,127.4452078,1,3.9,5.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,17,6,4,1,3,0,0,4,4290,0.0
대전광역시,동구,계족로,,대전광역시동구대동6,1955,1,N,Y,36.32382849,127.4456027,1,4.0,4.2,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,37,6,4,2,2,18,14117,3,2039,0.0
대전광역시,동구,안샘1길,,대전광역시동구인동502-87,1956,1,Y,Y,36.3177407,127.4453815,1,2.3,6.6,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,2,3,3,0,0,0,0,6,2452,1.0
대전광역시,동구,천동초등동길,,대전광역시동구인동178-17,1957,99,N,Y,36.3178622,127.4452999,6,4.1,19.9,N,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,3,3,3,0,0,0,0,6,2452,0.0
대전광역시,동구,천동초등4길,,대전광역시동구인동187-15,1958,1,Y,Y,36.31741427,127.4451619,1,3.0,6.5,N,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,1,3,2,0,0,0,0,6,2452,1.0
대전광역시,동구,번동1길,,대전광역시동구인동186-2,1959,1,Y,Y,36.31752567,127.4449195,1,3.0,5.2,N,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,1,3,2,0,0,0,0,6,2452,1.0
대전광역시,동구,천동초등동길,,대전광역시동구인동187-17,1960,1,Y,N,36.31713923,127.4448166,5,5.9,14.4,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,3,2,0,1,0,0,6,2452,1.0
대전광역시,동구,천동초등동길,,대전광역시동구인동187-21,1961,1,N,N,36.316975,127.4448095,1,3.0,16.1,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,3,2,0,2,0,0,6,2452,1.0
대전광역시,동구,번동3길,,대전광역시동구인동178-11,1962,1,N,N,36.3183374,127.4453568,1,4.0,5.3,N,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,2,4,4,1,0,0,0,6,2452,0.0
대전광역시,동구,번동2길,,대전광역시동구인동502-87,1963,1,Y,Y,36.31789059,127.4451392,1,1.9,2.9,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,3,4,3,0,0,0,0,6,2452,1.0
대전광역시,동구,천동초등동길,,대전광역시동구인동187-3,1964,1,Y,N,36.31707889,127.4445476,1,4.0,10.2,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,3,2,0,1,0,0,6,2452,1.0
대전광역시,동구,안샘2길,,대전광역시동구신흥동178-18,1965,1,N,N,36.31819061,127.4457106,1,3.1,5.5,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,3,4,4,1,0,0,0,4,4290,0.0
대전광역시,동구,효천4길,,대전광역시동구인동187-21,1966,1,Y,N,36.31688483,127.4445698,5,6.1,15.2,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,0,3,2,0,2,0,0,6,2452,1.0
대전광역시,동구,대전로542번길,,대전광역시동구인동532,1967,1,Y,N,36.31659706,127.4443616,5,6.0,17.6,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,1,1,2,0,2,3,2669,6,2452,1.0
대전광역시,동구,효천4길,,대전광역시동구인동187-21,1968,1,Y,Y,36.31677178,127.4443363,1,2.0,5.3,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,0,2,2,0,2,0,0,6,2452,1.0
대전광역시,동구,대전로825번길,,대전광역시동구삼성동317,1969,1,N,Y,36.33138842,127.4282077,1,3.2,10.4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,23,5,1,1,0,0,0,4,1929,1.0
대전광역시,동구,대전천동로,,대전광역시동구삼성동51-58,1970,1,N,Y,36.33155915,127.4279736,1,3.4,11.2,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,9,5,1,1,0,1,162,4,1929,0.0
대전광역시,동구,대전로807번길,,대전광역시동구중동317,1971,1,N,Y,36.33051354,127.4293597,1,3.0,11.5,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,34,5,1,1,4,0,0,0,0,1.0
대전광역시,동구,대전로813번길,,대전광역시동구삼성동317,1972,1,N,Y,36.33083215,127.4289296,1,3.9,11.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,10,5,1,1,3,0,0,4,1929,1.0
대전광역시,동구,태전로,,대전광역시동구삼성동457,1973,1,N,Y,36.33473871,127.4280944,1,2.6,2.9,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,14,6,1,0,0,0,0,4,1929,1.0
대전광역시,동구,대전로779번길,,대전광역시동구중동406-2,1974,1,N,N,36.32843714,127.4310801,1,3.8,6.6,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,28,3,0,1,0,0,0,0,0,1.0
대전광역시,동구,대전천동로,,대전광역시동구중동406-2,1975,1,N,Y,36.32831202,127.4310531,1,2.4,11.3,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,35,2,0,1,0,1,162,0,0,1.0
대전광역시,동구,대전천서로,,대전광역시동구중동330,1976,1,N,Y,36.32809356,127.4301508,1,2.5,10.2,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,0,2,0,1,0,3,2272,0,0,0.0
대전광역시,동구,대전천동로,,대전광역시동구중동406-2,1977,1,N,N,36.32877645,127.4307169,2,4.0,5.4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,23,3,0,1,0,1,162,0,0,1.0
대전광역시,동구,대전로791번길,,대전광역시동구중동317,1978,1,N,Y,36.32924145,127.4304054,1,3.6,13.6,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,15,3,0,1,3,0,0,0,0,1.0
대전광역시,동구,가양남로,,대전광역시동구가양동561-17,1979,1,N,Y,36.33997606,127.4428789,2,5.6,5.9,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,15,9,8,9,0,0,0,3,1954,0.0
대전광역시,동구,동서대로1572번길,,대전광역시동구성남동155-51,1980,1,N,N,36.34018941,127.4346851,1,6.3,15.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,15,9,5,5,3,1,152,4,2536,0.0
대전광역시,동구,가양로,,대전광역시동구성남동703,1981,1,N,Y,36.34048014,127.4394645,3,4.0,8.9,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,13,10,6,8,0,0,0,4,2536,0.0
대전광역시,동구,동서대로1692번길,,대전광역시동구성남동17-8,1982,1,N,Y,36.34205721,127.4383801,1,3.4,5.6,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,20,9,6,6,3,0,0,4,2536,0.0
대전광역시,동구,우암로,,대전광역시동구성남동474-70,1983,1,N,Y,36.34070285,127.4362226,1,3.0,4.0,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,156,9,6,5,4,6,2783,4,2536,0.0
대전광역시,동구,은어송로52번길,,대전광역시동구가오동719,1984,1,N,N,36.30605548,127.456913,1,4.0,7.9,N,,,,,N,Y,N,N,대전광역시,042-120,2023-01-05,17,5,3,1,2,0,0,7,3801,0.0
대전광역시,동구,동구청로,,대전광역시동구판암동680,1985,1,Y,N,36.3099411,127.4553168,7,8.1,21.8,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,28,5,5,1,4,3,2181,8,9326,0.0
대전광역시,동구,신기로,,대전광역시동구판암동689,1986,1,Y,N,36.30975702,127.4554734,4,8.2,16.7,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,27,5,5,1,4,1,451,8,9326,0.0
대전광역시,동구,신기로,,대전광역시동구판암동679,1987,1,Y,N,36.30976371,127.4550748,4,6.0,10.6,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,49,5,5,1,4,1,451,8,9326,0.0
대전광역시,동구,동구청로,,대전광역시동구판암동680,1988,1,Y,N,36.30959187,127.4552415,7,7.9,20.3,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,50,5,5,1,4,3,2181,8,9326,0.0
대전광역시,동구,은어송로51번길,,대전광역시동구가오동707,1989,1,N,Y,36.30789841,127.4551656,2,4.1,6.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,41,5,5,1,0,0,0,7,3801,0.0
대전광역시,동구,은어송로77번길,,대전광역시동구판암동689,1990,99,Y,Y,36.30976444,127.4560939,2,5.5,14.1,N,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,2,5,5,1,4,0,0,8,9326,0.0
대전광역시,동구,대전로448번길,,대전광역시동구가오동692,1991,1,N,N,36.30847513,127.4561422,2,4.1,6.5,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,8,6,5,1,1,1,470,7,3801,0.0
대전광역시,동구,대전로448번길,,대전광역시동구가오동692,1992,1,N,Y,36.30815375,127.4556477,2,4.0,8.6,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,31,6,5,1,1,1,470,7,3801,0.0
대전광역시,동구,대전로448번길,,대전광역시동구가오동707,1993,1,N,Y,36.30799186,127.4554279,2,6.2,8.3,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,40,6,5,1,0,1,470,7,3801,0.0
대전광역시,동구,동구청로,,대전광역시동구가오동680,1994,1,N,N,36.3079654,127.4556316,5,8.2,13.7,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,34,6,5,1,0,3,2181,7,3801,0.0
대전광역시,동구,은어송로,,대전광역시동구가오동698,1995,1,N,N,36.30893111,127.459637,4,6.6,14.9,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,1,6,4,1,2,3,1656,7,3801,1.0
대전광역시,동구,은어송로,,대전광역시동구가오동698,1996,1,N,N,36.30790679,127.4581867,5,6.1,14.7,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,1,6,4,1,2,3,1656,7,3801,0.0
대전광역시,동구,은어송로,,대전광역시동구가오동703,1997,1,N,N,36.30774986,127.4582169,1,4.2,7.3,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,1,6,4,1,2,3,1656,7,3801,0.0
대전광역시,동구,은어송로,,대전광역시동구가오동698,1998,1,Y,N,36.30705804,127.4569835,8,8.3,23.9,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,57,5,4,1,0,3,1656,7,3801,1.0
대전광역시,동구,동구청로,,대전광역시동구가오동698,1999,1,Y,N,36.30678117,127.4569305,8,8.2,26.7,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,73,5,3,1,0,3,2181,7,3801,1.0
대전광역시,동구,은어송로51번길,,대전광역시동구가오동710,2000,1,N,Y,36.30742401,127.4560026,2,6.2,6.8,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,19,5,4,1,0,0,0,7,3801,1.0
대전광역시,동구,은어송로51번길,,대전광역시동구가오동710,2001,1,N,Y,36.30716,127.4557342,1,4.2,8.5,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,22,5,4,1,0,0,0,7,3801,0.0
대전광역시,동구,은어송로,,대전광역시동구가오동680,2002,1,Y,N,36.30584266,127.4552465,5,8.1,13.9,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,29,5,3,1,2,3,1656,7,3801,1.0
대전광역시,동구,은어송로52번길,,대전광역시동구가오동719,2003,1,Y,N,36.30583654,127.4554488,3,6.1,7.8,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,41,5,3,1,2,0,0,7,3801,1.0
대전광역시,동구,은어송로51번길,,대전광역시동구가오동712,2004,1,Y,N,36.30601305,127.4552442,3,6.0,7.6,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,27,5,3,1,2,0,0,7,3801,1.0
대전광역시,동구,은어송로,,대전광역시동구가오동680,2005,1,Y,N,36.30599681,127.4554603,5,8.1,13.8,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,35,5,3,1,2,3,1656,7,3801,1.0
대전광역시,동구,은어송로52번길,,대전광역시동구가오동719,2006,1,N,N,36.30572131,127.4556742,1,4.1,6.5,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,34,5,3,1,2,0,0,7,3801,1.0
대전광역시,동구,대전로,,대전광역시동구가오동719,2007,1,N,Y,36.30539272,127.4557997,2,4.2,5.0,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,21,5,3,1,2,17,10945,7,3801,1.0
대전광역시,동구,동구청로,,대전광역시동구가오동719,2008,1,N,Y,36.30620707,127.4572589,2,6.0,7.9,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,12,5,3,1,2,3,2181,7,3801,0.0
대전광역시,동구,동구청로,,대전광역시동구가오동680,2009,1,Y,N,36.30705462,127.4565852,7,6.3,7.9,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,67,5,4,1,0,3,2181,7,3801,1.0
대전광역시,동구,은어송로77번길,,대전광역시동구가오동695,2010,1,N,N,36.30749482,127.4572629,2,6.0,7.7,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,8,6,4,1,0,0,0,7,3801,1.0
대전광역시,동구,은어송로,,대전광역시동구가오동680,2011,1,Y,N,36.30679356,127.4565895,7,8.2,20.4,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,70,5,3,1,0,3,1656,7,3801,1.0
대전광역시,동구,은어송로52번길,,대전광역시동구가오동719,2012,1,N,N,36.30539076,127.4559213,2,4.0,7.1,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,22,5,3,1,2,0,0,7,3801,0.0
대전광역시,동구,대전로448번길,,대전광역시동구판암동691,2013,1,N,Y,36.30950726,127.4559933,1,4.1,5.8,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,3,5,5,1,4,1,470,8,9326,0.0
대전광역시,동구,은어송로,,대전광역시동구가오동698,2014,1,Y,Y,36.30953885,127.4604752,4,8.4,13.7,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,5,5,4,1,3,3,1656,7,3801,0.0
대전광역시,동구,은어송로,,대전광역시동구판암동696,2015,1,N,Y,36.30970936,127.4604639,2,5.9,10.6,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,5,5,4,1,2,3,1656,8,9326,0.0
대전광역시,동구,은어송로,,대전광역시동구판암동698,2016,1,Y,Y,36.30968688,127.4606644,5,8.1,15.7,Y,,,,,N,Y,Y,Y,대전광역시,042-120,2023-01-05,5,5,4,1,2,3,1656,8,9326,0.0
대전광역시,동구,신기로,,대전광역시동구판암동496-1,2017,1,N,Y,36.31065907,127.4595633,3,3.1,14.4,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,1,5,4,1,2,1,451,8,9326,1.0
대전광역시,동구,신기로,,대전광역시동구판암동689,2018,1,N,Y,36.31201016,127.458978,2,3.8,7.3,N,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,2,5,5,2,3,1,451,8,9326,1.0
대전광역시,동구,신기로,,대전광역시동구판암동689,2019,1,N,Y,36.31161455,127.4585774,2,8.0,13.3,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,2,5,5,2,3,1,451,8,9326,1.0
대전광역시,동구,신기로,,대전광역시동구판암동689,2020,1,N,Y,36.31144829,127.4585617,4,6.0,11.9,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,2,5,5,2,4,1,451,8,9326,1.0
대전광역시,동구,신기로,,대전광역시동구판암동689,2021,1,N,Y,36.31119582,127.457975,4,6.1,13.4,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,3,5,5,2,3,1,451,8,9326,1.0
대전광역시,동구,신기로,,대전광역시동구판암동497-1,2022,1,N,Y,36.31032192,127.4569314,2,3.5,12.3,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,6,5,5,1,3,1,451,8,9326,0.0
대전광역시,동구,신기로,,대전광역시동구판암동689,2023,1,Y,Y,36.31054555,127.4570707,4,8.1,17.1,Y,,,,,N,Y,Y,N,대전광역시,042-120,2023-01-05,9,5,5,2,3,1,451,8,9326,0.0
