시도명,시군구명,도로명,소재지지번주소,횡단보도관리번호,위도,경도,신고수,학교수,어린이시설수,노인시설수,아파트세대수,cctv수,버스정류장수,횡단보도폭,횡단보도연장,차로수,predict
대전광역시,동구,은어송로51번길,대전광역시동구가오동707,1989,36.30789841,127.4551656,41,5,5,1,3801,0.0,0,4.1,6.0,2,5
대전광역시,동구,은어송로77번길,대전광역시동구판암동689,1990,36.30976444,127.4560939,2,5,5,1,9326,0.0,4,5.5,14.1,2,5
대전광역시,동구,대전로448번길,대전광역시동구가오동692,1991,36.30847513,127.4561422,8,6,5,1,3801,0.0,1,4.1,6.5,2,5
대전광역시,동구,대전로448번길,대전광역시동구가오동692,1992,36.30815375,127.4556477,31,6,5,1,3801,0.0,1,4.0,8.6,2,5
대전광역시,동구,대전로448번길,대전광역시동구가오동707,1993,36.30799186,127.4554279,40,6,5,1,3801,0.0,0,6.2,8.3,2,5
대전광역시,동구,동구청로,대전광역시동구가오동680,1994,36.3079654,127.4556316,34,6,5,1,3801,0.0,0,8.2,13.7,5,4
대전광역시,동구,은어송로,대전광역시동구가오동698,1995,36.30893111,127.459637,1,6,4,1,3801,1.0,2,6.6,14.9,4,6
대전광역시,동구,은어송로,대전광역시동구가오동698,1996,36.30790679,127.4581867,1,6,4,1,3801,0.0,2,6.1,14.7,5,4
대전광역시,동구,은어송로,대전광역시동구가오동703,1997,36.30774986,127.4582169,1,6,4,1,3801,0.0,2,4.2,7.3,1,5
대전광역시,동구,은어송로,대전광역시동구가오동698,1998,36.30705804,127.4569835,57,5,4,1,3801,1.0,0,8.3,23.9,8,4
대전광역시,동구,동구청로,대전광역시동구가오동698,1999,36.30678117,127.4569305,73,5,3,1,3801,1.0,0,8.2,26.7,8,4
대전광역시,동구,은어송로51번길,대전광역시동구가오동710,2000,36.30742401,127.4560026,19,5,4,1,3801,1.0,0,6.2,6.8,2,6
대전광역시,동구,은어송로51번길,대전광역시동구가오동710,2001,36.30716,127.4557342,22,5,4,1,3801,0.0,0,4.2,8.5,1,1
대전광역시,동구,은어송로,대전광역시동구가오동680,2002,36.30584266,127.4552465,29,5,3,1,3801,1.0,2,8.1,13.9,5,6
대전광역시,동구,은어송로52번길,대전광역시동구가오동719,2003,36.30583654,127.4554488,41,5,3,1,3801,1.0,2,6.1,7.8,3,6
대전광역시,동구,은어송로51번길,대전광역시동구가오동712,2004,36.30601305,127.4552442,27,5,3,1,3801,1.0,2,6.0,7.6,3,6
대전광역시,동구,은어송로,대전광역시동구가오동680,2005,36.30599681,127.4554603,35,5,3,1,3801,1.0,2,8.1,13.8,5,6
대전광역시,동구,은어송로52번길,대전광역시동구가오동719,2006,36.30572131,127.4556742,34,5,3,1,3801,1.0,2,4.1,6.5,1,6
대전광역시,동구,대전로,대전광역시동구가오동719,2007,36.30539272,127.4557997,21,5,3,1,10945,1.0,2,4.2,5.0,2,6
대전광역시,동구,동구청로,대전광역시동구가오동719,2008,36.30620707,127.4572589,12,5,3,1,3801,0.0,2,6.0,7.9,2,5
대전광역시,동구,동구청로,대전광역시동구가오동680,2009,36.30705462,127.4565852,67,5,4,1,3801,1.0,0,6.3,7.9,7,6
대전광역시,동구,은어송로77번길,대전광역시동구가오동695,2010,36.30749482,127.4572629,8,6,4,1,3801,1.0,0,6.0,7.7,2,6
대전광역시,동구,은어송로,대전광역시동구가오동680,2011,36.30679356,127.4565895,70,5,3,1,3801,1.0,0,8.2,20.4,7,4
대전광역시,동구,은어송로52번길,대전광역시동구가오동719,2012,36.30539076,127.4559213,22,5,3,1,3801,0.0,2,4.0,7.1,2,5
대전광역시,동구,대전로448번길,대전광역시동구판암동691,2013,36.30950726,127.4559933,3,5,5,1,9326,0.0,4,4.1,5.8,1,5
대전광역시,동구,은어송로,대전광역시동구가오동698,2014,36.30953885,127.4604752,5,5,4,1,3801,0.0,3,8.4,13.7,4,4
대전광역시,동구,은어송로,대전광역시동구판암동696,2015,36.30970936,127.4604639,5,5,4,1,9326,0.0,2,5.9,10.6,2,5
대전광역시,동구,은어송로,대전광역시동구판암동698,2016,36.30968688,127.4606644,5,5,4,1,9326,0.0,2,8.1,15.7,5,4
대전광역시,동구,신기로,대전광역시동구판암동496-1,2017,36.31065907,127.4595633,1,5,4,1,9326,1.0,2,3.1,14.4,3,6
대전광역시,동구,신기로,대전광역시동구판암동689,2018,36.31201016,127.458978,2,5,5,2,9326,1.0,3,3.8,7.3,2,6
대전광역시,동구,신기로,대전광역시동구판암동689,2019,36.31161455,127.4585774,2,5,5,2,9326,1.0,3,8.0,13.3,2,6
대전광역시,동구,신기로,대전광역시동구판암동689,2020,36.31144829,127.4585617,2,5,5,2,9326,1.0,4,6.0,11.9,4,6
대전광역시,동구,신기로,대전광역시동구판암동689,2021,36.31119582,127.457975,3,5,5,2,9326,1.0,3,6.1,13.4,4,6
대전광역시,동구,신기로,대전광역시동구판암동497-1,2022,36.31032192,127.4569314,6,5,5,1,9326,0.0,3,3.5,12.3,2,5
대전광역시,동구,신기로,대전광역시동구판암동689,2023,36.31054555,127.4570707,9,5,5,2,9326,0.0,3,8.1,17.1,4,4
대전광역시,동구,신기로101번길,대전광역시동구판암동685,2024,36.31069422,127.4570529,7,5,5,2,9326,0.0,3,6.1,7.8,2,5
대전광역시,동구,신기로101번길,대전광역시동구판암동685,2025,36.31094424,127.4556805,14,5,6,2,9326,0.0,5,4.0,8.2,2,5
대전광역시,동구,동구청로,대전광역시동구판암동680,2026,36.31097335,127.4553774,11,5,6,2,9326,0.0,4,3.7,13.2,4,5
대전광역시,동구,동구청로,대전광역시동구판암동680,2027,36.311081,127.4555354,17,5,6,2,9326,0.0,3,8.1,19.7,6,4
대전광역시,동구,은어송로,대전광역시동구판암동698,2028,36.31056287,127.4619398,2,4,5,1,9326,0.0,2,6.0,13.2,4,5
대전광역시,동구,대전로,대전광역시동구가오동419-3,2029,36.30285255,127.4552068,8,5,3,0,10945,1.0,2,2.8,4.1,1,6
대전광역시,동구,동구청로,대전광역시동구가오동151,2030,36.30256858,127.4558856,13,5,3,0,3801,1.0,2,4.5,8.0,2,6
대전광역시,동구,대전로,대전광역시동구가오동419-3,2031,36.30257024,127.4556475,11,5,3,0,10945,1.0,1,6.0,15.5,5,6
대전광역시,동구,동구청로,대전광역시동구가오동153,2032,36.30188739,127.4597955,4,4,3,0,3801,0.0,2,8.2,19.0,6,4
대전광역시,동구,은어송로52번길,대전광역시동구가오동726,2033,36.30338239,127.456949,9,5,3,0,3801,0.0,2,4.1,5.5,4,5
대전광역시,동구,동구청로,대전광역시동구가오동151,2034,36.3036881,127.4575073,11,5,3,1,3801,0.0,2,6.1,13.7,4,4
대전광역시,동구,동구청로,대전광역시동구가오동151,2035,36.3037439,127.4577617,7,5,3,1,3801,0.0,2,7.1,13.4,2,5
대전광역시,동구,동구청로,대전광역시동구가오동151,2036,36.30327601,127.456923,9,5,3,0,3801,0.0,2,4.0,6.9,2,5
대전광역시,동구,대종로,대전광역시동구호동51-1,2037,36.30261652,127.4512986,0,4,1,0,2423,1.0,0,8.3,20.9,5,4
대전광역시,동구,은어송로51번길,대전광역시동구가오동712,2038,36.3064297,127.4548078,38,5,3,1,3801,1.0,2,6.2,7.7,2,6
대전광역시,동구,은어송로51번길,대전광역시동구가오동713,2039,36.30645289,127.4546136,49,5,3,1,3801,1.0,2,6.3,7.5,2,6
대전광역시,동구,대전로448번길,대전광역시동구가오동707,2040,36.30752618,127.4548752,29,5,5,1,3801,0.0,0,4.1,6.0,2,5
대전광역시,동구,대전로448번길,대전광역시동구가오동707,2041,36.30730386,127.4545461,54,5,5,1,3801,0.0,0,4.1,5.9,2,5
대전광역시,동구,대전로,대전광역시동구가오동717,2042,36.30685971,127.4538899,26,5,4,1,10945,0.0,0,4.1,6.1,1,5
대전광역시,동구,은어송로51번길,대전광역시동구가오동707,2043,36.30715565,127.4540592,19,5,4,1,3801,0.0,0,4.1,6.2,2,5
대전광역시,동구,신기로,대전광역시동구판암동134-17,2044,36.30987758,127.4538058,1,5,5,1,9326,0.0,2,4.1,6.8,2,5
대전광역시,동구,동구청로,대전광역시동구가오동151,2045,36.30434717,127.4584939,6,5,3,1,3801,0.0,3,6.4,12.5,3,5
대전광역시,동구,동구청로,대전광역시동구가오동153,2046,36.30425109,127.4587129,6,5,3,1,3801,0.0,1,8.1,14.2,5,4
대전광역시,동구,동구청로,대전광역시동구가오동719,2047,36.30537294,127.4560692,22,5,3,1,3801,0.0,2,4.0,8.6,2,5
대전광역시,동구,대전로448번길,대전광역시동구가오동708,2048,36.30707456,127.4553413,24,5,3,1,3801,1.0,0,4.0,5.8,2,6
대전광역시,동구,동구청로,대전광역시동구가오동151,2049,36.30394438,127.4578683,5,5,3,1,3801,0.0,2,6.0,11.4,4,5
대전광역시,동구,대종로,대전광역시동구석교동27-1,2050,36.30396076,127.4501494,0,3,1,0,2423,0.0,2,8.6,17.9,6,4
대전광역시,동구,계족로140번길,대전광역시동구대동510-39,2051,36.32683944,127.4497258,22,8,7,3,2039,0.0,2,4.0,4.9,1,5
대전광역시,동구,계족로140번길,대전광역시동구대동510-39,2052,36.3268616,127.4495316,22,8,7,3,2039,0.0,2,5.8,17.0,3,2
대전광역시,동구,용운로,대전광역시동구대동496-17,2053,36.32684943,127.4491964,20,8,7,3,3617,0.0,2,4.1,12.3,2,2
대전광역시,동구,용운로,대전광역시동구대동496-17,2054,36.32678286,127.4490961,25,8,6,3,3617,0.0,3,4.2,5.1,1,5
대전광역시,동구,계족로140번길,대전광역시동구대동496-16,2055,36.32670325,127.4492005,24,8,7,3,2039,0.0,2,6.0,14.2,4,2
대전광역시,동구,용운로,대전광역시동구대동510-39,2056,36.32672915,127.4496921,22,8,7,3,3617,0.0,2,4.0,7.0,2,5
대전광역시,동구,용운동2길,대전광역시동구대동487-2,2057,36.32663307,127.4496231,19,8,7,3,2039,0.0,2,4.2,9.5,3,2
대전광역시,동구,용운로,대전광역시동구대동483-3,2058,36.32665463,127.4497414,18,8,7,3,3617,0.0,2,4.1,5.1,1,5
대전광역시,동구,용운동2길,대전광역시동구대동486-15,2059,36.32635948,127.4497348,11,7,7,3,2039,0.0,2,4.1,5.9,1,5
대전광역시,동구,중심3길,대전광역시동구신흥동596-15,2060,36.3196223,127.4493317,11,5,6,1,4290,1.0,2,4.0,7.8,1,6
대전광역시,동구,옥천로,대전광역시동구신흥동615,2061,36.31935036,127.449476,6,5,6,1,4290,1.0,2,4.1,32.8,8,4
대전광역시,동구,광명길,대전광역시동구대동360,2062,36.32542611,127.448319,5,7,6,2,2039,0.0,2,4.0,6.9,1,5
대전광역시,동구,용운동2길,대전광역시동구대동486-15,2063,36.32542967,127.4484298,8,7,6,2,2039,0.0,2,2.3,6.5,1,5
대전광역시,동구,광명길,대전광역시동구대동360,2064,36.32561127,127.4480114,3,7,6,1,2039,0.0,2,4.0,3.9,1,5
대전광역시,동구,용운로,대전광역시동구대동132-28,2065,36.32853416,127.4449434,7,9,5,4,3617,0.0,2,3.0,8.1,1,2
대전광역시,동구,계족로140번길,대전광역시동구대동356,2066,36.32651743,127.444869,54,6,4,2,2039,0.0,1,6.1,16.2,5,4
대전광역시,동구,대동초등2길,대전광역시동구대동360,2067,36.32613527,127.4466557,8,8,5,2,2039,2.0,2,2.7,21.7,1,6
대전광역시,동구,대동초등5길,대전광역시동구대동528-1,2068,36.32603143,127.4474923,6,8,5,1,2039,0.0,3,4.0,9.5,1,5
대전광역시,동구,산수1길,대전광역시동구대동537,2069,36.32622148,127.4475187,3,8,5,2,2039,0.0,3,4.0,7.7,1,5
대전광역시,동구,용운로,대전광역시동구대동534,2070,36.32772299,127.4468919,4,9,5,4,3617,0.0,1,3.0,12.2,1,2
대전광역시,동구,용운로,대전광역시동구대동335-32,2071,36.32783274,127.4467675,4,9,5,4,3617,0.0,1,3.9,7.6,3,2
대전광역시,동구,용운로,대전광역시동구대동134-2,2072,36.3283112,127.4456021,6,9,5,4,3617,0.0,1,4.0,9.0,3,2
대전광역시,동구,계족로140번길,대전광역시동구대동537,2073,36.32636683,127.445956,10,7,4,2,2039,2.0,2,6.0,17.7,3,6
대전광역시,동구,계족로140번길,대전광역시동구대동538,2074,36.32655313,127.4452482,18,6,4,2,2039,2.0,1,3.9,12.8,1,6
대전광역시,동구,용운로,대전광역시동구대동534,2075,36.32829178,127.4454735,6,9,5,4,3617,0.0,2,2.5,12.3,3,2
대전광역시,동구,대동초등3길,대전광역시동구대동360,2076,36.32575953,127.4458787,5,6,4,2,2039,3.0,4,3.3,3.3,1,6
대전광역시,동구,용운로,대전광역시동구대동510-22,2077,36.32754378,127.4475056,9,10,5,4,3617,0.0,2,5.9,5.7,2,2
대전광역시,동구,대동초등3길,대전광역시동구대동360,2078,36.32515012,127.4462321,7,7,4,2,2039,1.0,3,3.2,3.2,1,6
대전광역시,동구,대전천서로,대전광역시동구호동27-2,2079,36.30573951,127.449717,0,4,4,0,2272,0.0,1,4.1,6.2,2,1
대전광역시,동구,대전로,대전광역시동구천동60-3,2080,36.31084892,127.448298,3,4,3,1,10945,0.0,2,3.0,7.7,1,5
대전광역시,동구,대전로,대전광역시동구천동60-15,2081,36.31084929,127.4484733,1,4,5,1,10945,0.0,2,6.0,15.0,5,4
대전광역시,동구,대전로542번길,대전광역시동구천동532,2082,36.31188809,127.4455514,14,2,2,0,2669,0.0,2,6.3,13.1,4,1
대전광역시,동구,대전로,대전광역시동구천동71-18,2083,36.31123081,127.4468819,9,3,2,0,10945,0.0,0,4.0,9.7,1,1
대전광역시,동구,대전로,대전광역시동구천동71-1,2084,36.3110624,127.4476093,13,4,3,1,10945,0.0,2,4.2,9.4,1,5
대전광역시,동구,대전로,대전광역시동구천동74-4,2085,36.31180324,127.4453439,11,2,2,0,10945,0.0,2,6.1,14.9,4,4
대전광역시,동구,대전로,대전광역시동구천동60-15,2086,36.31129936,127.4470401,11,3,2,0,10945,0.0,0,6.0,18.3,5,4
대전광역시,동구,대종로,대전광역시동구석교동102-1,2087,36.30761894,127.4459949,0,2,2,0,2423,0.0,2,8.4,29.9,6,4
대전광역시,동구,대종로171번길,대전광역시동구석교동102-1,2088,36.30660635,127.4474697,0,3,2,0,0,0.0,1,5.8,12.8,2,1
대전광역시,동구,대종로,대전광역시동구석교동102-1,2089,36.30681254,127.4474745,0,3,2,0,2423,0.0,1,8.1,31.4,7,4
대전광역시,동구,대종로,대전광역시동구석교동102-1,2091,36.30663262,127.4477237,0,3,2,0,2423,0.0,0,8.1,7.0,7,4
대전광역시,동구,신기로,대전광역시동구석교동102-1,2092,36.30682085,127.4477321,0,3,2,0,451,0.0,1,4.0,7.0,2,1
대전광역시,동구,대종로,대전광역시동구석교동27-1,2093,36.30531674,127.4489706,0,3,2,0,2423,0.0,1,7.9,7.0,6,1
대전광역시,동구,모암로,대전광역시동구석교동27-3,2096,36.30395094,127.4499408,0,3,1,0,0,0.0,2,6.8,7.0,2,1
대전광역시,동구,동산초교로59번길,대전광역시동구오정동223-309,2141,36.34869522,127.424132,5,3,7,2,0,0.0,0,1.5,3.9,1,1
대전광역시,동구,동산초교로45번길,대전광역시동구오정동1006,2142,36.34760419,127.4250247,11,3,7,4,0,0.0,2,4.1,7.1,1,2
대전광역시,동구,현암로18번길,대전광역시동구오정동474,2143,36.34262635,127.4208839,5,6,6,1,0,1.0,3,3.9,5.0,1,6
대전광역시,동구,동서대로,대전광역시동구홍도동458,2144,36.34247593,127.4218863,7,7,6,1,3732,0.0,2,3.5,5.4,1,5
대전광역시,동구,현암로10번길,대전광역시동구홍도동474,2145,36.34266434,127.4218841,3,7,6,1,2453,0.0,3,4.0,4.7,1,5
대전광역시,동구,옛신탄진로,대전광역시동구홍도동16-17,2146,36.3437606,127.4242741,4,6,6,3,2453,0.0,2,4.0,6.9,2,5
대전광역시,동구,옛신탄진로,대전광역시동구홍도동821-1,2147,36.3446014,127.4237778,0,6,6,3,2453,0.0,2,3.7,5.7,2,5
대전광역시,동구,옛신탄진로,대전광역시동구홍도동467-1,2148,36.34276042,127.4248245,26,7,7,2,2453,0.0,0,4.5,5.4,1,5
대전광역시,동구,현암로,대전광역시동구오정동458,2149,36.34254228,127.420994,6,7,6,1,0,1.0,1,8.1,13.2,4,6
대전광역시,동구,현암로,대전광역시동구홍도동458,2150,36.34259257,127.4230372,88,7,6,1,2453,0.0,2,7.0,12.6,3,5
대전광역시,동구,대전로,대전광역시동구홍도동458,2151,36.34276936,127.4231179,84,7,6,1,10945,0.0,2,8.0,20.8,7,4
대전광역시,동구,계족로368번길,대전광역시동구용전동523,2152,36.34479324,127.4346533,24,6,9,7,3092,1.0,2,6.0,5.3,2,2
대전광역시,동구,성남로,대전광역시동구홍도동170-81,2153,36.34418596,127.4336913,18,6,9,6,2453,1.0,2,6.0,12.5,4,2
대전광역시,동구,성남로6번길,대전광역시동구홍도동200-385,2154,36.34411205,127.433235,2,6,8,6,2453,1.0,2,3.0,16.1,1,2
대전광역시,동구,성남로,대전광역시동구홍도동200-363,2155,36.34378126,127.4323801,7,7,8,5,2453,0.0,1,3.0,11.2,1,2
대전광역시,동구,성남로,대전광역시동구홍도동528,2156,36.3436131,127.4324871,8,7,8,5,2453,0.0,1,4.0,13.5,3,2
대전광역시,동구,성남로,대전광역시동구홍도동527,2157,36.34366268,127.43233,8,7,8,5,2453,0.0,1,6.0,16.5,5,2
대전광역시,동구,성남로,대전광역시동구홍도동200-216,2158,36.3436138,127.4316617,0,6,7,5,2453,1.0,0,3.0,17.4,1,2
대전광역시,동구,성남로28번길,대전광역시동구홍도동194-2,2159,36.34347489,127.4312276,2,8,7,5,2453,1.0,0,2.7,10.1,1,2
대전광역시,동구,성남로,대전광역시동구홍도동527,2160,36.34316124,127.4309039,9,9,7,5,2453,1.0,0,6.1,13.2,4,2
대전광역시,동구,성남로32번길,대전광역시동구홍도동193-38,2161,36.34313714,127.4306961,8,9,6,5,2453,1.0,0,4.0,21.5,1,2
대전광역시,동구,계족로,대전광역시동구성남동474-70,2162,36.34238172,127.4347633,11,6,8,6,14117,0.0,1,4.0,12.4,2,2
대전광역시,동구,계족로,대전광역시동구성남동170-81,2163,36.34414612,127.4339213,19,6,8,7,14117,1.0,2,7.8,24.9,8,4
대전광역시,동구,계족로,대전광역시동구성남동44-16,2164,36.34298794,127.4348086,7,6,8,8,14117,0.0,1,3.5,4.0,1,2
대전광역시,동구,성남로,대전광역시동구홍도동530,2165,36.34295787,127.4308211,10,9,6,5,2453,1.0,0,4.0,11.6,3,2
대전광역시,동구,성남로,대전광역시동구홍도동474-16,2166,36.3429477,127.4306409,10,9,6,5,2453,1.0,0,5.8,14.5,4,2
대전광역시,동구,성남로,대전광역시동구홍도동530,2167,36.34251382,127.4311226,3,11,6,4,2453,1.0,0,3.9,5.4,1,2
대전광역시,동구,성남로,대전광역시동구홍도동530,2168,36.34251132,127.4312326,3,11,7,4,2453,1.0,0,4.0,8.6,3,2
대전광역시,동구,계족로,대전광역시동구성남동474-70,2169,36.34233069,127.4350033,10,6,8,6,14117,0.0,1,6.5,22.0,8,4
대전광역시,동구,홍도로,대전광역시동구홍도동840,2170,36.34750577,127.4299712,40,3,9,4,2453,0.0,2,6.5,6.3,3,2
대전광역시,동구,대전로1020번길,대전광역시동구오정동850,2176,36.34735022,127.4192124,2,3,5,1,200,0.0,1,6.5,6.2,2,1
대전광역시,동구,대전로,대전광역시동구오정동753,2177,36.34539562,127.4194587,7,3,6,1,10945,0.0,1,8.5,18.5,6,4
대전광역시,동구,대전로1019번길,대전광역시동구오정동753,2178,36.34619068,127.4182057,0,2,5,1,0,0.0,2,5.3,15.7,2,1
대전광역시,동구,대전로,대전광역시동구오정동753,2179,36.34698679,127.4174279,0,2,5,1,10945,0.0,1,7.8,17.1,6,4
대전광역시,동구,대전로1033번길,대전광역시동구오정동753,2182,36.34699435,127.4172173,0,2,5,1,0,0.0,1,5.9,8.4,2,1
대전광역시,동구,태전로,대전광역시동구오정동458,2195,36.34258566,127.4188041,13,5,5,1,0,1.0,2,6.1,8.5,2,6
대전광역시,동구,태전로,대전광역시동구오정동458,2196,36.3423369,127.419119,4,5,5,1,0,1.0,2,6.1,7.3,2,6
대전광역시,동구,태전로,대전광역시동구오정동458,2197,36.34235252,127.4192408,4,5,5,1,0,1.0,2,4.1,6.0,1,6
대전광역시,동구,현암로,대전광역시동구오정동458,2198,36.34247095,127.4191465,4,5,5,1,0,1.0,2,5.9,17.4,4,6
대전광역시,동구,현암로,대전광역시동구오정동458,2199,36.34246025,127.4187926,11,5,5,1,0,1.0,2,5.9,13.7,4,6
대전광역시,동구,대전천북로,대전광역시동구오정동458,2201,36.34387842,127.4137492,0,2,3,1,0,0.0,0,4.2,10.2,2,1
